,producto,subtipo,tipo_comercial,mercado,precio_max,precio_min,mes,semana
175,03 Hortalizas,Patata,Patata Blanca,Alicante,0.29,0.69,febrero,Semana+08
177,03 Hortalizas,Tomate,Tomate Acostillado,Alicante,0.77,1.29,febrero,Semana+08
180,03 Hortalizas,Tomate,Tomate Daniela,Alicante,0.43,0.6,febrero,Semana+08
183,03 Hortalizas,Tomate,Tomate Pera,Castellón,0.68,0.72,febrero,Semana+08
186,04 Frutos secos,Almendra,Almendra Comuna,Alicante,4.96,5.06,febrero,Semana+08
187,04 Frutos secos,Almendra,Almendra Comuna,Castellón,5,5.1,febrero,Semana+08
190,04 Frutos secos,Almendra,Almendra Largueta,Alicante,5.16,5.26,febrero,Semana+08
193,04 Frutos secos,Almendra,Almendra Marcona,Alicante,6.36,6.46,febrero,Semana+08
194,04 Frutos secos,Almendra,Almendra Marcona,Castellón,6.4,€/kg,febrero,Semana+08
197,04 Frutos secos,Almendra,Almendra Planeta,Alicante,4.96,5.06,febrero,Semana+08
200,05 Flor cortada,Clavel,Clavel,Alicante,0.1,€/unidad,febrero,Semana+08
202,05 Flor cortada,Crisantemo,Crisantemo,Alicante,1.8,€/pomo,febrero,Semana+08
204,05 Flor cortada,Esparraguera,Esparraguera,Alicante,1.65,€/pomo,febrero,Semana+08
206,05 Flor cortada,Gerbera,Gerbera,Alicante,0.25,€/unidad,febrero,Semana+08
208,05 Flor cortada,Gladiolo,Gladiolo,Alicante,0.38,€/unidad,febrero,Semana+08
210,05 Flor cortada,Rosa,Rosa Roja,Alicante,0.4,€/unidad,febrero,Semana+08
211,05 Flor cortada,Rosa,Rosa Roja,Valencia,0.62,€/unidad,febrero,Semana+08
213,05 Flor cortada,Statice,Statice,Alicante,1.35,€/pomo,febrero,Semana+08
216,07 Cereales,Arroz,Arroz Cáscara Redondo,Valencia,0.34,0.35,febrero,Semana+08
219,08 Industriales,Aceite Oliva,Aceite Oliva Lampante>2?,Castellón,1.55,1.7,febrero,Semana+08
222,08 Industriales,Aceite Oliva,"Aceite Oliva Virgen 0,8?-2?",Castellón,2,2.05,febrero,Semana+08
225,08 Industriales,Aceite Oliva,Aceite Oliva Virgen Extra,Castellón,2.4,€/kg,febrero,Semana+08
227,08 Industriales,Garrofa,Garrofa Entera,Castellón,0.59,0.61,febrero,Semana+08
229,10 Ganaderos,Gallina,Gallina pesada,Lonja del Ebro,,€/Kg,febrero,Semana+08
231,10 Ganaderos,Gallina,Gallina semipesada,Lonja del Ebro,0.1,0.16,febrero,Semana+08
233,10 Ganaderos,Gallo,Gallo pesado,Lonja del Ebro,,€/Kg,febrero,Semana+08
235,10 Ganaderos,Ovino,Ovino 19-23 kg,Lonja de Albacete,3.24,3.3,febrero,Semana+08
238,10 Ganaderos,Ovino,Ovino 23-25 kg,Lonja de Albacete,3.21,3.27,febrero,Semana+08
241,10 Ganaderos,Ovino,Ovino 25-28 kg,Lonja de Albacete,3.18,3.24,febrero,Semana+08
244,10 Ganaderos,Ovino,Ovino 28-34 kg,Lonja de Albacete,2.88,2.94,febrero,Semana+08
246,10 Ganaderos,Pollo,Pollo broiler,Lonja del Ebro,,€/Kg,febrero,Semana+08
248,10 Ganaderos,Porcino,Porcino cerda,Mercolleida,,€/Kg,febrero,Semana+08
251,10 Ganaderos,Porcino,Porcino graso,Mercolleida,,€/Kg,febrero,Semana+08
254,10 Ganaderos,Porcino,Porcino lechón 20kg,Mercolleida,,€,febrero,Semana+08
257,10 Ganaderos,Porcino,Porcino normal,Mercolleida,,€/Kg,febrero,Semana+08
260,10 Ganaderos,Porcino,Porcino selecto,Mercolleida,,€/Kg,febrero,Semana+08
263,11 Huevos,Huevos blancos,1. Huevos blancos clase XL,Lonja de Reus,,€/Docena,febrero,Semana+08
266,11 Huevos,Huevos blancos,2. Huevos blancos clase L,Lonja de Reus,,€/Docena,febrero,Semana+08
269,11 Huevos,Huevos blancos,3. Huevos blancos clase M,Lonja de Reus,,€/Docena,febrero,Semana+08
272,11 Huevos,Huevos blancos,4. Huevos blancos clase S,Lonja de Reus,,€/Docena,febrero,Semana+08
274,11 Huevos,Huevos Rubios,1. Huevos rubios clase XL,Lonja de Reus,,€/Docena,febrero,Semana+08
277,11 Huevos,Huevos Rubios,2. Huevos rubios clase L,Lonja de Reus,,€/Docena,febrero,Semana+08
280,11 Huevos,Huevos Rubios,3. Huevos rubios clase M,Lonja de Reus,,€/Docena,febrero,Semana+08
283,11 Huevos,Huevos Rubios,4. Huevos rubios clase S,Lonja de Reus,,€/Docena,febrero,Semana+08
286,12 Vacuno,Ternera 180-220 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,febrero,Semana+08
289,12 Vacuno,Ternera 180-220 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,febrero,Semana+08
292,12 Vacuno,Ternera 180-220 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,febrero,Semana+08
294,12 Vacuno,Ternera 180-220 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,febrero,Semana+08
296,12 Vacuno,Ternera 221-260 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,febrero,Semana+08
299,12 Vacuno,Ternera 221-260 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,febrero,Semana+08
302,12 Vacuno,Ternera 221-260 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,febrero,Semana+08
305,12 Vacuno,Ternera 221-260 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,febrero,Semana+08
307,12 Vacuno,Ternera 261-300 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,febrero,Semana+08
310,12 Vacuno,Ternera 261-300 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,febrero,Semana+08
313,12 Vacuno,Ternera 261-300 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,febrero,Semana+08
316,12 Vacuno,Ternera 261-300 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,febrero,Semana+08
318,12 Vacuno,Ternero menos 280 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,febrero,Semana+08
321,12 Vacuno,Ternero menos 280 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,febrero,Semana+08
324,12 Vacuno,Ternero menos 280 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,febrero,Semana+08
327,12 Vacuno,Ternero menos 280 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,febrero,Semana+08
31,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Alicante,0.7,0.85,febrero,Semana+07
32,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Castellón,0.77,€/kg,febrero,Semana+07
33,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Lonja de Valencia,0.63,0.81,febrero,Semana+07
36,01 Cítricos,03- Otras Mandarinas,Mandarina Orri,Castellón,1,€/kg,febrero,Semana+07
37,01 Cítricos,03- Otras Mandarinas,Mandarina Orri,Lonja de Valencia,0.9,1.08,febrero,Semana+07
40,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Alicante,0.24,0.28,febrero,Semana+07
41,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Castellón,0.22,0.26,febrero,Semana+07
42,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Valencia,0.21,0.3,febrero,Semana+07
43,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Lonja de Valencia,0.21,0.28,febrero,Semana+07
46,01 Cítricos,03- Otras Mandarinas,Mandarina Tango,Alicante,0.65,0.75,febrero,Semana+07
47,01 Cítricos,03- Otras Mandarinas,Mandarina Tango,Castellón,0.77,0.82,febrero,Semana+07
48,01 Cítricos,03- Otras Mandarinas,Mandarina Tango,Lonja de Valencia,0.63,0.81,febrero,Semana+07
50,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Alicante,0.28,0.33,febrero,Semana+07
51,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Castellón,0.25,0.28,febrero,Semana+07
52,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Valencia,0.21,0.34,febrero,Semana+07
53,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Lonja de Valencia,0.21,0.3,febrero,Semana+07
56,01 Cítricos,04- Naranjas,Naranja Navel Powel,Alicante,0.29,0.37,febrero,Semana+07
57,01 Cítricos,04- Naranjas,Naranja Navel Powel,Castellón,0.33,€/kg,febrero,Semana+07
58,01 Cítricos,04- Naranjas,Naranja Navel Powel,Valencia,0.23,0.42,febrero,Semana+07
59,01 Cítricos,04- Naranjas,Naranja Navel Powel,Lonja de Valencia,0.3,0.38,febrero,Semana+07
62,01 Cítricos,05- Naranjas Blancas,Salustiana,Castellón,0.19,€/kg,febrero,Semana+07
65,01 Cítricos,05- Naranjas Blancas,Valencia Late,Valencia,0.21,0.32,febrero,Semana+07
66,01 Cítricos,05- Naranjas Blancas,Valencia Late,Lonja de Valencia,0.21,0.32,febrero,Semana+07
68,01 Cítricos,06- Limón Fino,Limón Fino,Alicante,0.38,0.45,febrero,Semana+07
71,03 Hortalizas,Acelga,Acelga,Alicante,0.25,0.65,febrero,Semana+07
72,03 Hortalizas,Acelga,Acelga,Castellón,0.64,€/kg,febrero,Semana+07
73,03 Hortalizas,Acelga,Acelga,Valencia,1.28,2.24,febrero,Semana+07
75,03 Hortalizas,Ajo Tierno,Ajo Tierno,Alicante,0.98,1.46,febrero,Semana+07
77,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Alicante,0.2,0.9,febrero,Semana+07
78,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Castellón,0.54,0.95,febrero,Semana+07
79,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Valencia,0.26,0.7,febrero,Semana+07
82,03 Hortalizas,Alcachofa,Alcachofa Industria Corazones,Alicante,0.3,0.78,febrero,Semana+07
85,03 Hortalizas,Alcachofa,Alcachofa Industria Troceado,Alicante,0.15,0.26,febrero,Semana+07
86,03 Hortalizas,Alcachofa,Alcachofa Industria Troceado,Castellón,0.35,0.4,febrero,Semana+07
88,03 Hortalizas,Apio,Apio Verde,Alicante,0.25,0.36,febrero,Semana+07
89,03 Hortalizas,Apio,Apio Verde,Castellón,0.3,0.45,febrero,Semana+07
91,03 Hortalizas,Berenjena,Berenjena Rayada,Alicante,1.01,1.2,febrero,Semana+07
93,03 Hortalizas,Boniato,Boniato Blanco,Alicante,0.95,0.97,febrero,Semana+07
96,03 Hortalizas,Boniato,Boniato Rojo,Alicante,0.6,0.61,febrero,Semana+07
98,03 Hortalizas,Calabacín,Calabacín,Alicante,0.43,0.6,febrero,Semana+07
100,03 Hortalizas,Calabaza,Calabaza Redonda,Castellón,0.72,€/kg,febrero,Semana+07
101,03 Hortalizas,Calabaza,Calabaza Redonda,Valencia,0.53,0.62,febrero,Semana+07
104,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Alicante,0.3,0.43,febrero,Semana+07
105,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Castellón,0.25,0.27,febrero,Semana+07
106,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Valencia,0.4,0.44,febrero,Semana+07
108,03 Hortalizas,Cebolla Tierna,Cebolla Tierna,Alicante,0.58,0.68,febrero,Semana+07
109,03 Hortalizas,Cebolla Tierna,Cebolla Tierna,Valencia,0.57,0.75,febrero,Semana+07
111,03 Hortalizas,Col,Col China,Castellón,0.46,0.52,febrero,Semana+07
114,03 Hortalizas,Col,Col Lombarda,Castellón,0.25,0.3,febrero,Semana+07
116,03 Hortalizas,Col Brócoli,Col Brócoli,Alicante,0.2,0.4,febrero,Semana+07
117,03 Hortalizas,Col Brócoli,Col Brócoli,Castellón,0.4,€/kg,febrero,Semana+07
120,03 Hortalizas,Col Brócoli,Col Brócoli Industria,Alicante,0.1,0.13,febrero,Semana+07
122,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Alicante,0.19,0.25,febrero,Semana+07
123,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Castellón,0.25,0.3,febrero,Semana+07
124,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Valencia,0.29,0.39,febrero,Semana+07
127,03 Hortalizas,Col Repollo,Col Repollo Hoja Rizada,Alicante,0.24,€/kg,febrero,Semana+07
128,03 Hortalizas,Col Repollo,Col Repollo Hoja Rizada,Castellón,0.17,0.27,febrero,Semana+07
130,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Alicante,0.18,0.37,febrero,Semana+07
131,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Castellón,0.23,0.36,febrero,Semana+07
132,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Valencia,0.22,0.52,febrero,Semana+07
134,03 Hortalizas,Escarola,Escarola Hoja Ancha Lisa,Alicante,0.26,€/kg,febrero,Semana+07
135,03 Hortalizas,Escarola,Escarola Hoja Ancha Lisa,Castellón,0.3,0.32,febrero,Semana+07
138,03 Hortalizas,Escarola,Escarola Hoja Rizada,Alicante,0.2,0.29,febrero,Semana+07
139,03 Hortalizas,Escarola,Escarola Hoja Rizada,Castellón,0.3,0.4,febrero,Semana+07
140,03 Hortalizas,Escarola,Escarola Hoja Rizada,Valencia,0.29,0.42,febrero,Semana+07
143,03 Hortalizas,Escarola,Escarola Industria,Castellón,0.33,0.36,febrero,Semana+07
145,03 Hortalizas,Espinaca,Espinaca,Alicante,0.6,1.11,febrero,Semana+07
146,03 Hortalizas,Espinaca,Espinaca,Valencia,1.68,2.51,febrero,Semana+07
149,03 Hortalizas,Haba,Haba Muchamiel,Alicante,0.52,0.92,febrero,Semana+07
150,03 Hortalizas,Haba,Haba Muchamiel,Castellón,1.49,1.7,febrero,Semana+07
152,03 Hortalizas,Lechuga,Lechuga Iceberg,Alicante,0.26,0.47,febrero,Semana+07
155,03 Hortalizas,Lechuga,Lechuga Little Gem,Alicante,0.25,0.49,febrero,Semana+07
158,03 Hortalizas,Lechuga,Lechuga Maravilla,Castellón,0.35,0.43,febrero,Semana+07
161,03 Hortalizas,Lechuga,Lechuga Romana,Alicante,0.2,0.38,febrero,Semana+07
162,03 Hortalizas,Lechuga,Lechuga Romana,Castellón,0.25,0.38,febrero,Semana+07
163,03 Hortalizas,Lechuga,Lechuga Romana,Valencia,0.24,0.31,febrero,Semana+07
166,03 Hortalizas,Lechuga,Lechuga Trocadero,Castellón,0.4,0.7,febrero,Semana+07
169,03 Hortalizas,Lechuga,Lechuga mini Romana,Alicante,0.48,€/kg,febrero,Semana+07
171,03 Hortalizas,Patata,Patata Blanca,Alicante,0.4,0.69,febrero,Semana+07
173,03 Hortalizas,Tomate,Tomate Acostillado,Alicante,0.79,1.2,febrero,Semana+07
176,03 Hortalizas,Tomate,Tomate Daniela,Alicante,0.52,0.62,febrero,Semana+07
179,03 Hortalizas,Tomate,Tomate Pera,Castellón,0.77,0.85,febrero,Semana+07
182,04 Frutos secos,Almendra,Almendra Comuna,Alicante,5.11,5.21,febrero,Semana+07
183,04 Frutos secos,Almendra,Almendra Comuna,Castellón,5.1,€/kg,febrero,Semana+07
186,04 Frutos secos,Almendra,Almendra Largueta,Alicante,5.41,5.51,febrero,Semana+07
189,04 Frutos secos,Almendra,Almendra Marcona,Alicante,6.46,6.56,febrero,Semana+07
190,04 Frutos secos,Almendra,Almendra Marcona,Castellón,6.4,6.5,febrero,Semana+07
193,04 Frutos secos,Almendra,Almendra Planeta,Alicante,5.11,5.21,febrero,Semana+07
196,05 Flor cortada,Clavel,Clavel,Alicante,0.1,€/unidad,febrero,Semana+07
198,05 Flor cortada,Crisantemo,Crisantemo,Alicante,1.8,€/pomo,febrero,Semana+07
200,05 Flor cortada,Esparraguera,Esparraguera,Alicante,1.65,€/pomo,febrero,Semana+07
202,05 Flor cortada,Gerbera,Gerbera,Alicante,0.3,€/unidad,febrero,Semana+07
204,05 Flor cortada,Gladiolo,Gladiolo,Alicante,0.4,€/unidad,febrero,Semana+07
206,05 Flor cortada,Rosa,Rosa Roja,Alicante,0.9,€/unidad,febrero,Semana+07
208,05 Flor cortada,Statice,Statice,Alicante,1.5,€/pomo,febrero,Semana+07
211,07 Cereales,Arroz,Arroz Cáscara Redondo,Valencia,0.33,0.34,febrero,Semana+07
214,08 Industriales,Aceite Oliva,Aceite Oliva Lampante>2º,Castellón,1.55,1.75,febrero,Semana+07
217,08 Industriales,Aceite Oliva,"Aceite Oliva Virgen 0,8º-2º",Castellón,2,2.05,febrero,Semana+07
220,08 Industriales,Aceite Oliva,Aceite Oliva Virgen Extra,Castellón,2.4,2.5,febrero,Semana+07
222,08 Industriales,Garrofa,Garrofa Entera,Castellón,0.59,0.61,febrero,Semana+07
224,10 Ganaderos,Gallina,Gallina pesada,Lonja del Ebro,,€/Kg,febrero,Semana+07
226,10 Ganaderos,Gallina,Gallina semipesada,Lonja del Ebro,0.07,0.13,febrero,Semana+07
228,10 Ganaderos,Gallo,Gallo pesado,Lonja del Ebro,,€/Kg,febrero,Semana+07
230,10 Ganaderos,Ovino,Ovino 19-23 kg,Lonja de Albacete,3.24,3.3,febrero,Semana+07
233,10 Ganaderos,Ovino,Ovino 23-25 kg,Lonja de Albacete,3.21,3.27,febrero,Semana+07
236,10 Ganaderos,Ovino,Ovino 25-28 kg,Lonja de Albacete,3.18,3.24,febrero,Semana+07
239,10 Ganaderos,Ovino,Ovino 28-34 kg,Lonja de Albacete,2.88,2.94,febrero,Semana+07
241,10 Ganaderos,Pollo,Pollo broiler,Lonja del Ebro,,€/Kg,febrero,Semana+07
243,10 Ganaderos,Porcino,Porcino cerda,Mercolleida,,€/Kg,febrero,Semana+07
246,10 Ganaderos,Porcino,Porcino graso,Mercolleida,,€/Kg,febrero,Semana+07
249,10 Ganaderos,Porcino,Porcino lechón 20kg,Mercolleida,,€,febrero,Semana+07
252,10 Ganaderos,Porcino,Porcino normal,Mercolleida,,€/Kg,febrero,Semana+07
255,10 Ganaderos,Porcino,Porcino selecto,Mercolleida,,€/Kg,febrero,Semana+07
258,11 Huevos,Huevos blancos,1. Huevos blancos clase XL,Lonja de Reus,,€/Docena,febrero,Semana+07
261,11 Huevos,Huevos blancos,2. Huevos blancos clase L,Lonja de Reus,,€/Docena,febrero,Semana+07
264,11 Huevos,Huevos blancos,3. Huevos blancos clase M,Lonja de Reus,,€/Docena,febrero,Semana+07
267,11 Huevos,Huevos blancos,4. Huevos blancos clase S,Lonja de Reus,,€/Docena,febrero,Semana+07
269,11 Huevos,Huevos Rubios,1. Huevos rubios clase XL,Lonja de Reus,,€/Docena,febrero,Semana+07
272,11 Huevos,Huevos Rubios,2. Huevos rubios clase L,Lonja de Reus,,€/Docena,febrero,Semana+07
275,11 Huevos,Huevos Rubios,3. Huevos rubios clase M,Lonja de Reus,,€/Docena,febrero,Semana+07
278,11 Huevos,Huevos Rubios,4. Huevos rubios clase S,Lonja de Reus,,€/Docena,febrero,Semana+07
281,12 Vacuno,Ternera 180-220 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,febrero,Semana+07
284,12 Vacuno,Ternera 180-220 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,febrero,Semana+07
287,12 Vacuno,Ternera 180-220 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,febrero,Semana+07
289,12 Vacuno,Ternera 180-220 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,febrero,Semana+07
291,12 Vacuno,Ternera 221-260 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,febrero,Semana+07
294,12 Vacuno,Ternera 221-260 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,febrero,Semana+07
297,12 Vacuno,Ternera 221-260 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,febrero,Semana+07
300,12 Vacuno,Ternera 221-260 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,febrero,Semana+07
302,12 Vacuno,Ternera 261-300 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,febrero,Semana+07
305,12 Vacuno,Ternera 261-300 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,febrero,Semana+07
308,12 Vacuno,Ternera 261-300 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,febrero,Semana+07
311,12 Vacuno,Ternera 261-300 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,febrero,Semana+07
313,12 Vacuno,Ternero menos 280 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,febrero,Semana+07
316,12 Vacuno,Ternero menos 280 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,febrero,Semana+07
319,12 Vacuno,Ternero menos 280 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,febrero,Semana+07
322,12 Vacuno,Ternero menos 280 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,febrero,Semana+07
31,01 Cítricos,02- Clementinas,Clementina Hernandina,Castellón,0.39,€/kg,febrero,Semana+06
33,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Alicante,0.7,0.9,febrero,Semana+06
34,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Castellón,0.77,€/kg,febrero,Semana+06
35,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Lonja de Valencia,0.63,0.81,febrero,Semana+06
38,01 Cítricos,03- Otras Mandarinas,Mandarina Orri,Castellón,1,€/kg,febrero,Semana+06
39,01 Cítricos,03- Otras Mandarinas,Mandarina Orri,Lonja de Valencia,0.9,1.08,febrero,Semana+06
42,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Alicante,0.24,0.28,febrero,Semana+06
43,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Castellón,0.22,0.26,febrero,Semana+06
44,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Valencia,0.21,0.25,febrero,Semana+06
45,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Lonja de Valencia,0.21,0.28,febrero,Semana+06
48,01 Cítricos,03- Otras Mandarinas,Mandarina Tango,Alicante,0.6,0.78,febrero,Semana+06
49,01 Cítricos,03- Otras Mandarinas,Mandarina Tango,Castellón,0.77,0.82,febrero,Semana+06
50,01 Cítricos,03- Otras Mandarinas,Mandarina Tango,Lonja de Valencia,0.63,0.81,febrero,Semana+06
52,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Alicante,0.25,0.35,febrero,Semana+06
53,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Castellón,0.25,0.32,febrero,Semana+06
54,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Valencia,0.21,0.3,febrero,Semana+06
55,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Lonja de Valencia,0.21,0.3,febrero,Semana+06
58,01 Cítricos,04- Naranjas,Naranja Navel Powel,Alicante,0.3,0.4,febrero,Semana+06
59,01 Cítricos,04- Naranjas,Naranja Navel Powel,Castellón,0.33,€/kg,febrero,Semana+06
60,01 Cítricos,04- Naranjas,Naranja Navel Powel,Valencia,0.23,0.38,febrero,Semana+06
61,01 Cítricos,04- Naranjas,Naranja Navel Powel,Lonja de Valencia,0.3,0.36,febrero,Semana+06
64,01 Cítricos,04- Naranjas,Naranja Sanguinelli,Castellón,0.47,0.52,febrero,Semana+06
65,01 Cítricos,04- Naranjas,Naranja Sanguinelli,Lonja de Valencia,0.25,0.34,febrero,Semana+06
67,01 Cítricos,05- Naranjas Blancas,Salustiana,Castellón,0.19,€/kg,febrero,Semana+06
70,01 Cítricos,05- Naranjas Blancas,Valencia Late,Valencia,0.21,0.34,febrero,Semana+06
71,01 Cítricos,05- Naranjas Blancas,Valencia Late,Lonja de Valencia,0.21,0.3,febrero,Semana+06
73,01 Cítricos,06- Limón Fino,Limón Fino,Alicante,0.4,0.45,febrero,Semana+06
76,03 Hortalizas,Acelga,Acelga,Alicante,0.3,0.65,febrero,Semana+06
77,03 Hortalizas,Acelga,Acelga,Castellón,0.64,€/kg,febrero,Semana+06
78,03 Hortalizas,Acelga,Acelga,Valencia,1.28,2.24,febrero,Semana+06
80,03 Hortalizas,Ajo Tierno,Ajo Tierno,Alicante,0.92,1.46,febrero,Semana+06
82,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Alicante,0.25,1.1,febrero,Semana+06
83,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Castellón,0.45,1.06,febrero,Semana+06
84,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Valencia,0.26,0.75,febrero,Semana+06
87,03 Hortalizas,Alcachofa,Alcachofa Industria Corazones,Alicante,0.3,0.9,febrero,Semana+06
90,03 Hortalizas,Alcachofa,Alcachofa Industria Perolas,Alicante,0.19,0.22,febrero,Semana+06
93,03 Hortalizas,Alcachofa,Alcachofa Industria Troceado,Alicante,0.15,0.33,febrero,Semana+06
95,03 Hortalizas,Apio,Apio Verde,Alicante,0.25,0.36,febrero,Semana+06
96,03 Hortalizas,Apio,Apio Verde,Castellón,0.35,0.45,febrero,Semana+06
98,03 Hortalizas,Berenjena,Berenjena Rayada,Alicante,1.16,1.38,febrero,Semana+06
100,03 Hortalizas,Boniato,Boniato Blanco,Alicante,0.97,1,febrero,Semana+06
103,03 Hortalizas,Boniato,Boniato Rojo,Alicante,0.53,0.55,febrero,Semana+06
105,03 Hortalizas,Calabacín,Calabacín,Alicante,0.52,0.73,febrero,Semana+06
107,03 Hortalizas,Calabaza,Calabaza Redonda,Castellón,0.64,€/kg,febrero,Semana+06
108,03 Hortalizas,Calabaza,Calabaza Redonda,Valencia,0.53,0.62,febrero,Semana+06
111,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Alicante,0.29,0.43,febrero,Semana+06
112,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Castellón,0.25,0.27,febrero,Semana+06
113,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Valencia,0.4,0.44,febrero,Semana+06
115,03 Hortalizas,Cebolla Tierna,Cebolla Tierna,Alicante,0.55,0.64,febrero,Semana+06
116,03 Hortalizas,Cebolla Tierna,Cebolla Tierna,Valencia,0.57,0.66,febrero,Semana+06
118,03 Hortalizas,Col,Col China,Castellón,0.5,0.55,febrero,Semana+06
121,03 Hortalizas,Col,Col Lombarda,Castellón,0.25,0.3,febrero,Semana+06
123,03 Hortalizas,Col Brócoli,Col Brócoli,Alicante,0.13,0.3,febrero,Semana+06
124,03 Hortalizas,Col Brócoli,Col Brócoli,Castellón,0.3,0.4,febrero,Semana+06
127,03 Hortalizas,Col Brócoli,Col Brócoli Industria,Alicante,0.1,0.12,febrero,Semana+06
129,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Alicante,0.17,0.28,febrero,Semana+06
130,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Castellón,0.25,€/kg,febrero,Semana+06
131,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Valencia,0.29,0.39,febrero,Semana+06
134,03 Hortalizas,Col Repollo,Col Repollo Hoja Rizada,Alicante,0.2,0.29,febrero,Semana+06
135,03 Hortalizas,Col Repollo,Col Repollo Hoja Rizada,Castellón,0.2,0.27,febrero,Semana+06
137,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Alicante,0.13,0.28,febrero,Semana+06
138,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Castellón,0.23,0.33,febrero,Semana+06
139,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Valencia,0.22,0.39,febrero,Semana+06
141,03 Hortalizas,Escarola,Escarola Hoja Ancha Lisa,Alicante,0.26,€/kg,febrero,Semana+06
142,03 Hortalizas,Escarola,Escarola Hoja Ancha Lisa,Castellón,0.3,0.32,febrero,Semana+06
